reading_date,week_id,sort_order,meter_id,b_code,floor,subb_code,building_name,raw_reading,raw_unit,reader,note
25/09/2026,2026-W39,1,EGAT__FL01__Main,EGAT,FL01,Main11,มิเตอร์รวมทั้งหมด,,kWh,,
25/09/2026,2026-W39,2,EGAT__FL01__Main2,EGAT,FL01,Main21,มิเตอร์รวม เฟส 1,,kWh,,
25/09/2026,2026-W39,3,T.0006__FL01__MDB,T.0006,FL01,MDB,ท.0006 อาคาร บริหารอะไหล่กังหันก๊าซ1 อรอ.,,kWh,,
25/09/2026,2026-W39,4,T.0007__FL01__MDB,T.0007,FL01,MDB,ท.0007 อาคาร กองบริหาร ชธธ.,34325.21,kWh,,
25/09/2026,2026-W39,5,T.0008__FL01__MDB,T.0008,FL01,MDB,ท.0008 อาคาร บริหารอะไหล่กังหันก๊าซ2 อรอ.,5732.33,kWh,,
25/09/2026,2026-W39,6,T.0009__FL01__MDB,T.0009,FL01,MDB,ท.0009 อาคาร ปฏิบัติการพิเศษ,,kWh,,
25/09/2026,2026-W39,7,T.0010__FL01__MDB,T.0010,FL01,MDB,ท.0010 อาคาร ทดสอบเครื่องกล อรอ.,105303.29,kWh,,
25/09/2026,2026-W39,8,T.0011__FL01__MDB,T.0011,FL01,MDB,ท.0011 อาคาร เครื่องมือ อบค.,9125.55,kWh,,
25/09/2026,2026-W39,9,T.0012__FL01__MDB,T.0012,FL01,MDB,ท.0012 อาคาร บำรุงรักษาเครื่องกล อบค.,392297.43,kWh,,
25/09/2026,2026-W39,10,D.0026__FL01__MDB,D.0026,FL01,MDB,ต.0026 อาคารระบบประปา,,kWh,,
25/09/2026,2026-W39,11,D.0017__FL01__MDB,D.0017,FL01,MDB,ต.0017 อาคาร โรงอาหาร,12561.52,kWh,,
25/09/2026,2026-W39,12,D.0017__FL01__ร้านค้า_1,D.0017,FL01,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),,kWh,,
25/09/2026,2026-W39,13,D.0017__FL01__ร้านค้า_2,D.0017,FL01,ร้านค้า 2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),,kWh,,
25/09/2026,2026-W39,14,D.0017__FL01__ร้านค้า_3,D.0017,FL01,ร้านค้า 3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),,kWh,,
25/09/2026,2026-W39,15,D.0017__FL01__ร้านค้า_4,D.0017,FL01,ร้านค้า 4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,,kWh,,
25/09/2026,2026-W39,16,D.0017__FL01__ร้านค้า_5,D.0017,FL01,ร้านค้า 5,ต.0017 ร้านกาแฟ ใหม่,,kWh,,
25/09/2026,2026-W39,17,T.0014__FL01__MDB,T.0014,FL01,MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,446742.44,kWh,,
25/09/2026,2026-W39,18,T.0015__FL01__MDB,T.0015,FL01,MDB,ท.0015 อาคาศูนย์ปฏิบัติการทดสอบเคมี 2,772023.52,kWh,,
